total_account_count,total_income,total_product_count,total_profit,CA,AE,SG,AU,JP,SA,MX,active_months,status_code,packages_encoded,registration_source_encoded
2,121763,0,0,1,0,1,0,0,0,0,39,1,0,3
4,3848,0,0,1,1,1,0,0,0,1,39,1,0,3
2,0,0,0,0,1,1,0,0,0,0,39,1,0,3
1,546,0,0,0,0,0,0,0,0,1,39,1,0,3
2,0,0,0,0,1,1,0,0,0,0,39,1,0,3
2,0,0,0,0,1,0,0,0,0,0,39,1,0,3
1,432009,0,0,1,0,0,0,0,0,0,39,1,0,3
2,0,0,0,1,0,0,0,0,0,1,39,1,0,3
1,146,0,0,1,0,0,0,0,0,0,39,1,0,3
1,0,0,0,1,0,0,0,0,0,0,39,1,0,3
1,0,0,0,0,1,0,0,0,0,0,39,1,0,3
10,46774,0,205,1,1,0,0,1,0,1,39,1,0,3
1,0,0,0,0,1,0,0,0,0,0,39,1,0,3
2,119,0,0,1,0,0,0,0,0,1,39,1,0,3
1,0,0,0,0,0,1,0,0,0,0,39,1,0,3
2,369,0,0,0,1,1,0,0,0,0,39,1,0,3
1,9621,0,139,0,0,0,1,0,0,0,39,1,0,3
2,0,0,0,1,0,0,0,0,0,1,39,1,0,3
1,2643,0,0,0,1,0,0,0,0,0,39,1,0,3
1,0,0,0,1,0,0,0,0,0,0,39,1,0,3
2,1684,0,0,0,1,1,0,0,0,0,39,1,0,3
1,0,620,0,0,1,0,0,0,0,0,39,0,0,3
1,0,0,0,0,0,1,0,0,0,0,39,1,0,3
1,0,0,0,1,0,0,0,0,0,0,39,1,0,3
0,0,0,0,0,0,0,0,0,0,0,39,1,0,3
2,4150,0,0,0,1,1,0,0,0,0,39,1,0,3
1,0,0,0,1,0,0,0,0,0,0,39,1,0,3
1,659,0,0,0,1,0,0,0,0,0,39,1,0,3
1,0,0,0,0,1,0,0,0,0,0,39,1,0,3
1,490,0,0,0,1,0,0,0,0,0,39,1,0,3
1,0,0,0,0,1,0,0,0,0,0,39,1,0,3
1,0,0,0,0,1,0,0,0,0,0,39,1,0,3
1,31,0,0,0,1,0,0,0,0,0,39,1,0,3
5,85292,0,10,1,1,0,0,1,0,0,39,1,0,3
3,130955,7514,5038,1,1,0,0,0,0,1,39,1,1,3
2,252705,0,179,1,0,0,0,0,0,1,39,1,0,3
1,677,0,0,0,1,0,0,0,0,0,39,1,0,3
1,0,0,0,1,0,0,0,0,0,0,39,1,0,3
2,739,0,0,1,0,0,0,0,0,1,39,1,0,3
1,5836,0,0,1,0,0,0,0,0,0,39,1,0,3
1,0,0,0,0,1,0,0,0,0,0,39,1,0,3
2,147766,0,9,1,0,0,0,0,0,1,39,1,0,3
1,1919,0,0,0,1,0,0,0,0,0,39,1,0,3
1,147,0,0,0,0,1,0,0,0,0,39,1,0,3
0,0,0,0,0,0,0,0,0,0,0,39,1,0,3
1,54,0,0,0,1,0,0,0,0,0,38,1,0,3
1,11300,0,0,0,0,0,0,0,0,1,38,1,0,3
1,0,0,0,0,1,0,0,0,0,0,38,1,0,3
1,0,0,0,0,1,0,0,0,0,0,38,1,0,3
0,0,0,0,0,0,0,0,0,0,0,38,1,0,3
4,424938,0,0,1,1,1,0,0,0,1,38,1,0,3
0,0,0,0,0,0,0,0,0,0,0,38,1,0,3
3,235759,0,0,1,0,0,0,0,0,1,38,1,0,3
2,417,0,0,0,1,1,0,0,0,0,38,1,0,3
5,1217,0,0,1,1,1,0,0,0,1,38,1,0,3
12,3215,0,0,1,1,1,1,0,0,1,38,1,0,3
1,447,0,0,0,1,0,0,0,0,0,38,1,0,3
0,0,0,0,0,0,0,0,0,0,0,38,1,0,3
2,0,0,0,1,1,0,0,0,0,0,38,1,0,3
1,0,0,0,0,1,0,0,0,0,0,38,1,0,3
1,2805,0,0,0,0,1,0,0,0,0,38,1,0,3
2,45729,0,0,1,1,0,0,0,0,0,38,1,0,3
1,686,0,0,0,0,1,0,0,0,0,38,1,0,3
2,355,0,0,0,1,1,0,0,0,0,38,1,0,3
3,2644,2765,27,0,1,1,0,0,0,0,38,1,0,0
1,623,0,0,0,1,0,0,0,0,0,38,1,0,3
3,79450,0,0,1,0,0,1,0,0,1,38,1,0,3
5,34411,0,0,1,1,1,1,0,0,1,38,1,0,3
1,0,0,0,0,1,0,0,0,0,0,38,1,0,3
0,0,0,0,0,0,0,0,0,0,0,38,1,0,3
1,0,0,0,0,0,1,0,0,0,0,38,1,0,3
1,0,0,0,0,0,1,0,0,0,0,38,1,0,3
2,62,0,0,0,1,1,0,0,0,0,38,1,0,3
2,0,0,0,1,0,0,0,0,0,1,38,1,0,3
1,7638,0,0,0,1,0,0,0,0,0,38,1,0,3
1,0,0,0,0,1,0,0,0,0,0,38,1,0,3
1,0,0,0,1,0,0,0,0,0,0,38,1,0,3
2,38,0,0,0,1,0,0,0,0,0,38,1,0,3
0,0,0,0,0,0,0,0,0,0,0,38,1,0,3
1,0,0,0,0,1,0,0,0,0,0,38,1,0,3
2,162067,0,0,1,0,0,0,0,0,1,38,1,0,3
1,148,0,0,0,1,0,0,0,0,0,38,1,0,3
2,101,0,0,0,1,1,0,0,0,0,38,1,0,3
2,0,0,0,0,1,1,0,0,0,0,38,1,0,3
2,1000,0,0,0,1,1,0,0,0,0,38,1,0,3
1,8234,0,0,0,1,0,0,0,0,0,38,1,0,3
1,0,0,0,0,0,0,0,0,0,0,38,1,0,3
2,9877,0,622,0,1,1,0,0,0,0,38,1,0,3
1,0,0,0,0,0,1,0,0,0,0,38,1,0,3
1,0,0,0,0,1,0,0,0,0,0,38,1,0,3
1,2053,0,0,0,0,1,0,0,0,0,38,1,0,3
1,0,0,0,1,0,0,0,0,0,0,38,1,0,3
2,22788,0,0,1,0,0,0,0,0,0,38,1,0,3
1,2243,0,0,0,0,1,0,0,0,0,38,1,0,3
1,0,0,0,0,0,1,0,0,0,0,38,1,0,3
1,322,0,0,0,1,0,0,0,0,0,38,1,0,3
0,0,0,0,0,0,0,0,0,0,0,38,1,0,3
2,487,0,0,0,1,1,0,0,0,0,38,1,0,3
6,7320,3755,978,1,1,1,1,0,0,1,38,1,0,0
2,0,0,0,0,1,1,0,0,0,0,38,1,0,3
5,1071,0,0,0,0,0,0,0,0,0,38,1,0,3
2,62,0,0,0,1,1,0,0,0,0,38,1,0,3
1,152,0,0,0,0,0,0,0,0,1,38,1,0,3
2,1946,0,0,1,0,0,0,0,0,0,38,1,0,3
3,2925,0,0,1,0,1,0,0,0,1,38,1,0,3
0,0,0,0,0,0,0,0,0,0,0,38,1,0,3
0,0,0,0,0,0,0,0,0,0,0,38,1,0,3
3,203,0,0,1,0,0,1,0,0,1,38,1,0,3
5,95,0,0,0,1,1,0,0,0,0,38,1,0,3
1,35,0,0,0,0,1,0,0,0,0,38,1,0,3
2,9,0,0,0,1,1,0,0,0,0,38,1,0,3
2,126,0,0,0,1,1,0,0,0,0,38,1,0,3
1,0,0,0,0,1,0,0,0,0,0,38,1,0,3
5,10242,0,0,1,1,1,1,0,0,1,38,1,0,3
4,284335,3768,0,1,0,1,0,0,0,1,38,0,0,3
2,83,0,0,0,1,1,0,0,0,0,38,1,0,3
3,7170,0,0,1,1,1,0,0,0,0,38,1,0,3
1,707,0,0,0,0,1,0,0,0,0,38,1,0,3
1,59378,0,0,0,1,0,0,0,0,0,38,1,0,3
1,163502,0,0,0,1,0,0,0,0,0,38,1,0,3
1,4326,0,0,0,0,1,0,0,0,0,38,1,0,3
1,1913,0,0,1,0,0,0,0,0,0,38,1,0,3
2,8286,0,0,0,1,1,0,0,0,0,38,1,0,3
2,0,0,0,0,1,1,0,0,0,0,38,1,0,3
1,0,0,0,0,1,0,0,0,0,0,38,1,0,3
1,0,0,0,0,1,0,0,0,0,0,38,1,0,3
3,2552,0,0,0,1,0,0,0,0,0,38,1,0,3
4,745,0,0,1,1,1,0,0,0,1,38,1,0,3
8,2360,3292,158,0,1,1,0,0,0,0,38,1,0,3
1,0,0,0,0,1,0,0,0,0,0,38,1,0,3
0,0,0,0,0,0,0,0,0,0,0,38,1,0,3
1,973,0,0,1,0,0,0,0,0,0,38,1,0,3
4,4417,0,0,0,0,0,1,1,0,0,38,1,0,3
3,100914,0,586,0,1,0,1,0,1,0,38,1,0,3
1,0,0,0,0,1,0,0,0,0,0,37,1,0,3
2,7,0,0,0,1,1,0,0,0,0,37,1,0,3
2,2820,0,0,0,1,0,0,0,1,0,37,1,0,3
1,0,0,0,1,0,0,0,0,0,0,37,1,0,3
1,726,0,0,0,1,0,0,0,0,0,37,1,0,3
0,0,0,0,0,0,0,0,0,0,0,37,1,0,3
1,0,0,0,0,0,0,0,0,0,1,37,1,0,3
1,304,0,0,0,1,0,0,0,0,0,37,1,0,3
2,25,347,0,0,1,0,0,0,1,0,37,0,0,0
1,340,0,0,0,0,1,0,0,0,0,37,1,0,3
1,0,0,0,0,0,1,0,0,0,0,37,1,0,3
1,0,0,0,0,0,1,0,0,0,0,37,1,0,3
1,587,0,0,0,0,1,0,0,0,0,37,1,0,3
3,365,0,0,0,1,1,0,0,0,0,37,1,0,3
2,2214,0,15,0,1,1,0,0,0,0,37,1,0,3
2,0,0,0,0,1,1,0,0,0,0,37,1,0,3
2,0,0,0,0,1,1,0,0,0,0,37,1,0,3
1,0,0,0,0,0,1,0,0,0,0,37,1,0,3
0,0,0,0,0,0,0,0,0,0,0,37,1,0,3
2,6450,0,0,0,1,1,0,0,0,0,37,1,0,3
2,95,0,0,0,1,1,0,0,0,0,37,1,0,3
1,1742,0,0,1,0,0,0,0,0,0,37,1,0,3
2,346,0,0,0,1,1,0,0,0,0,37,1,0,3
0,0,0,0,0,0,0,0,0,0,0,37,1,0,3
3,6242,0,0,0,1,1,1,0,0,0,37,1,0,3
1,281,0,0,1,0,0,0,0,0,0,37,1,0,3
1,215,0,0,0,0,0,0,0,0,1,37,1,0,3
1,0,0,0,0,0,1,0,0,0,0,37,1,0,3
1,0,78,0,0,0,0,1,0,0,0,37,0,0,3
1,5360,0,0,0,0,1,0,0,0,0,37,1,0,3
2,0,0,0,1,0,0,0,0,0,1,37,1,0,3
2,175,0,0,0,1,1,0,0,0,0,37,1,0,3
3,0,0,0,1,1,0,0,0,0,1,37,1,0,3
3,652,0,0,0,1,1,0,0,0,0,37,1,0,3
1,0,0,0,0,0,1,0,0,0,0,37,1,0,3
0,0,0,0,0,0,0,0,0,0,0,37,1,0,3
2,125,0,0,0,1,1,0,0,0,0,37,1,0,3
3,2916,1165,24,1,1,1,0,0,0,0,37,1,0,3
2,0,0,0,0,1,1,0,0,0,0,37,1,0,3
1,0,0,0,0,1,0,0,0,0,0,37,1,0,3
7,0,0,0,0,0,0,0,0,0,0,37,1,0,3
2,0,0,0,1,0,1,0,0,0,0,37,1,0,3
2,0,0,0,0,0,1,0,0,0,0,37,1,0,3
3,0,0,0,0,1,1,0,0,0,0,37,1,0,3
5,1935,1673,0,0,0,0,0,0,0,0,37,1,0,3
1,1676,0,13,0,0,0,1,0,0,0,37,1,0,3
1,321,0,0,0,0,1,0,0,0,0,37,1,0,3
1,0,22964,0,0,0,0,0,0,0,0,37,0,2,3
8,6353,409,11,1,1,1,1,1,0,1,37,1,0,3
1,13368,0,0,0,0,0,1,0,0,0,37,1,0,3
1,0,0,0,1,0,0,0,0,0,0,37,1,0,3
1,2592,0,0,0,0,1,0,0,0,0,37,1,0,3
1,0,0,0,0,0,1,0,0,0,0,37,1,0,3
1,0,0,0,0,1,0,0,0,0,0,37,1,0,3
2,0,0,0,0,1,0,0,0,0,0,37,1,0,3
2,379,0,0,1,0,0,1,0,0,0,37,1,0,3
2,0,0,0,0,1,1,0,0,0,0,37,1,0,3
0,0,0,0,0,0,0,0,0,0,0,37,1,0,3
1,0,0,0,0,1,0,0,0,0,0,37,1,0,3
1,13403,0,0,0,1,0,0,0,0,0,37,1,0,3
2,1712,0,0,0,1,1,0,0,0,0,37,1,0,3
2,0,0,0,1,0,0,0,0,0,1,37,1,0,3
0,0,0,0,0,0,0,0,0,0,0,37,1,0,3
1,773,0,0,0,0,1,0,0,0,0,37,1,0,3
1,0,0,0,0,0,1,0,0,0,0,37,1,0,3
10,113334,8641,13300,1,1,1,1,1,0,1,37,0,1,3
1,1924,0,0,0,0,1,0,0,0,0,37,1,0,3
1,194,0,0,0,0,1,0,0,0,0,37,1,0,3
0,0,0,0,0,0,0,0,0,0,0,37,1,0,3
2,4419,0,0,1,0,0,0,0,0,1,37,1,0,3
2,39,0,0,0,1,1,0,0,0,0,37,1,0,3
2,5849,0,0,1,0,1,0,0,0,0,37,1,0,3
3,619,0,0,0,1,1,0,0,0,0,37,1,0,3
1,9970,0,0,0,0,0,0,0,0,1,37,1,0,3
17,339924,148892,19238,1,1,1,1,1,1,1,37,1,5,3
3,34144,0,0,1,1,0,0,0,0,1,37,1,0,3
1,0,0,0,0,1,0,0,0,0,0,37,1,0,3
1,0,0,0,0,0,1,0,0,0,0,37,1,0,3
3,75,0,0,0,1,1,0,0,0,0,37,1,0,3
2,70,0,0,1,0,0,0,0,0,1,37,1,0,0
4,6941,0,0,1,1,0,0,0,1,1,37,1,0,3
1,494,0,0,0,0,1,0,0,0,0,37,1,0,3
2,33,0,0,0,1,1,0,0,0,0,36,1,0,3
1,0,0,0,0,1,0,0,0,0,0,36,1,0,3
1,51,0,0,0,0,1,0,0,0,0,36,1,0,3
1,0,0,0,1,0,0,0,0,0,0,36,1,0,3
6,20627,0,172,1,1,1,1,1,0,1,36,1,0,3
2,125,0,0,0,1,1,0,0,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
1,141,0,0,0,0,1,0,0,0,0,36,1,0,3
3,845,0,0,0,1,1,0,0,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
1,0,0,0,0,0,0,0,0,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
1,153,0,0,1,0,0,0,0,0,0,36,1,0,3
1,1219,0,0,0,0,1,0,0,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
1,1170,0,0,0,0,1,0,0,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
2,0,0,0,0,1,1,0,0,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
2,222,0,0,0,1,1,0,0,0,0,36,1,0,3
1,0,0,0,0,1,0,0,0,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
1,395,0,0,0,0,1,0,0,0,0,36,1,0,3
4,158,0,0,0,1,1,1,1,0,0,36,1,0,3
1,540,0,0,0,0,1,0,0,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
1,4006,0,0,0,0,1,0,0,0,0,36,1,0,3
2,7742,0,0,0,1,1,0,0,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
1,951,0,0,0,0,1,0,0,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
2,348,0,0,0,1,1,0,0,0,0,36,1,0,3
2,948,0,0,0,1,1,0,0,0,0,36,1,0,3
1,61,0,0,0,0,1,0,0,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
3,4372,0,0,1,0,1,0,0,0,1,36,1,0,3
3,234,0,0,1,0,1,0,0,0,1,36,1,0,3
1,1298,0,0,0,1,0,0,0,0,0,36,1,0,3
3,411275,0,0,1,1,0,0,0,0,1,36,1,0,3
1,0,0,0,0,1,0,0,0,0,0,36,1,0,3
2,1099,0,0,0,1,0,0,0,0,1,36,1,0,3
1,1129,0,0,0,0,1,0,0,0,0,36,1,0,3
1,31,0,0,0,0,1,0,0,0,0,36,1,0,3
0,0,1185,0,0,0,0,0,0,0,0,36,0,0,3
2,7003,3722,24,0,1,1,0,0,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
1,0,1012,0,0,0,0,1,0,0,0,36,0,0,3
11,338532,3895,11196,1,0,0,1,1,0,1,36,0,0,3
4,3524,0,66,1,1,1,1,0,0,0,36,1,0,3
1,0,0,0,1,0,0,0,0,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
1,49,0,0,0,0,0,1,0,0,0,36,1,0,3
1,998,0,0,0,1,0,0,0,0,0,36,1,0,3
1,176,0,0,1,0,0,0,0,0,0,36,1,0,3
12,376053,9704,7957,1,1,1,1,1,1,1,36,0,1,0
4,7971,1695,23,0,1,1,1,1,0,0,36,1,0,3
1,0,0,0,0,1,0,0,0,0,0,36,1,0,3
4,2296,1356,129,1,1,0,0,0,0,1,36,1,0,3
6,490440,0,153,1,1,1,1,1,0,1,36,1,0,3
2,0,0,0,0,1,1,0,0,0,0,36,1,0,3
2,0,0,0,0,1,1,0,0,0,0,36,1,0,3
4,844,0,0,0,1,1,0,0,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
1,0,0,0,0,1,0,0,0,0,0,36,1,0,3
1,0,0,0,0,1,0,0,0,0,0,36,1,0,3
4,3469,0,0,0,1,1,1,1,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
1,0,0,0,0,0,0,0,1,0,0,36,1,0,3
2,0,0,0,0,1,1,0,0,0,0,36,1,0,3
4,14767,0,0,0,1,1,1,0,0,0,36,1,0,3
1,171435,5884,162,0,0,0,0,1,0,0,36,1,1,3
1,0,0,0,0,1,0,0,0,0,0,36,1,0,3
4,200936,0,12609,1,1,1,0,0,0,1,36,1,0,3
3,11294,0,9,1,1,1,0,0,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
1,0,0,0,0,1,0,0,0,0,0,36,1,0,3
1,11494,7379,1420,0,0,0,0,0,0,1,36,0,1,3
6,12430,0,139,1,1,1,1,1,0,1,36,1,0,3
3,415,0,0,0,0,1,1,1,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
3,15086,0,63,0,0,1,1,1,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
4,3518,850,339,1,0,0,1,1,0,1,36,1,0,3
6,1568,970,199,1,1,1,1,1,0,1,36,0,0,0
3,10564,0,0,0,1,1,0,0,0,1,36,1,0,3
2,21651,0,63,0,1,1,0,0,0,0,36,1,0,3
2,135,0,0,0,1,1,0,0,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
1,102,0,0,0,1,0,0,0,0,0,36,1,0,3
4,3508,0,57,0,1,1,1,1,0,0,36,1,0,3
1,222,0,0,0,0,1,0,0,0,0,36,1,0,3
3,3713,0,0,0,1,1,1,0,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
3,3070,0,0,0,1,1,1,0,0,0,36,1,0,3
1,2267,0,0,0,0,1,0,0,0,0,36,1,0,3
4,166633,0,0,1,0,1,1,0,0,1,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
6,341067,6521,2552,1,1,1,1,1,0,1,36,1,1,3
1,0,0,0,0,0,0,1,0,0,0,36,1,0,3
8,25875,0,178,0,1,1,1,1,0,0,36,1,0,3
1,3414,0,0,0,1,0,0,0,0,0,36,1,0,3
6,201984,0,625,0,1,1,0,0,0,0,36,1,0,3
2,0,0,0,0,1,1,0,0,0,0,36,1,0,3
1,0,0,0,0,1,0,0,0,0,0,36,1,0,3
2,0,0,0,0,1,1,0,0,0,0,36,1,0,3
1,0,5052,0,0,1,0,0,0,0,0,36,0,1,3
1,2970,353,263,1,0,0,0,0,0,0,36,0,0,3
4,0,0,0,1,1,1,0,0,0,1,36,1,0,3
3,0,0,0,0,1,0,1,0,0,0,36,1,0,3
2,3,0,0,0,1,1,0,0,0,0,36,1,0,3
3,0,0,0,0,1,1,1,0,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
3,279,0,0,0,1,1,1,0,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
4,406,0,0,0,1,1,1,1,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
1,787,0,0,0,0,1,0,0,0,0,36,1,0,3
2,0,0,0,0,1,1,0,0,0,0,36,1,0,3
1,0,0,0,0,1,0,0,0,0,0,36,1,0,3
1,1208,0,0,0,1,0,0,0,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
2,310,0,0,0,1,1,0,0,0,0,36,1,0,3
1,0,0,0,0,0,0,0,0,0,0,36,1,0,3
2,0,0,0,0,1,0,1,0,0,0,36,1,0,3
2,639,0,0,0,1,1,0,0,0,0,36,1,0,3
1,0,0,0,0,1,0,0,0,0,0,36,1,0,3
2,41,0,0,0,1,1,0,0,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
1,817,0,0,0,0,1,0,0,0,0,36,1,0,3
1,456,0,0,0,0,1,0,0,0,0,36,1,0,3
2,372,0,0,0,1,1,0,0,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
2,0,0,0,0,1,1,0,0,0,0,36,1,0,3
4,2015,20677,210,0,0,1,0,0,0,0,36,1,2,3
3,465,0,0,0,0,1,1,1,0,0,36,1,0,3
3,239,0,0,0,1,1,1,0,0,0,36,1,0,3
1,398,0,0,0,1,0,0,0,0,0,36,1,0,3
2,0,0,0,0,1,1,0,0,0,0,36,1,0,3
2,27888,0,0,0,1,1,0,0,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
2,2086,0,0,0,1,1,0,0,0,0,36,1,0,0
5,74388,0,74,1,1,1,1,1,0,0,36,1,0,3
1,0,0,0,0,1,0,0,0,0,0,36,1,0,3
1,1127,0,0,0,0,1,0,0,0,0,36,1,0,3
10,258901,0,44,1,1,1,1,1,0,1,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
1,0,0,0,0,1,0,0,0,0,0,36,1,0,3
11,651,0,0,1,1,0,1,1,0,1,36,1,0,3
2,0,0,0,0,1,1,0,0,0,0,36,1,0,3
1,36,0,0,0,1,0,0,0,0,0,36,1,0,3
1,0,40,0,0,1,0,0,0,0,0,36,0,0,3
1,0,28,0,0,0,1,0,0,0,0,36,0,0,3
2,883,0,0,0,1,1,0,0,0,0,36,1,0,3
3,2287,0,0,0,1,1,0,1,0,0,36,1,0,3
2,454,0,0,0,1,1,0,0,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
3,0,0,0,0,1,0,1,1,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
1,703,0,0,0,0,1,0,0,0,0,36,1,0,3
1,0,2,0,0,1,0,0,0,0,0,36,0,0,3
3,0,0,0,0,1,1,0,0,0,0,36,1,0,3
2,1403,0,0,0,1,1,0,0,0,0,36,1,0,3
1,0,1,0,0,0,0,0,0,0,0,36,0,0,3
2,160,0,0,0,0,1,1,0,0,0,36,1,0,3
2,875,0,0,0,1,1,0,0,0,0,36,1,0,0
2,28,0,0,0,1,1,0,0,0,0,36,1,0,3
2,2909,0,0,0,0,1,1,0,0,0,36,1,0,3
1,18406,0,525,0,1,0,0,0,0,0,36,1,0,3
1,33,0,0,0,0,1,0,0,0,0,36,1,0,3
10,3497,0,0,0,1,1,0,0,0,0,36,1,0,3
3,718,0,0,0,1,0,1,1,0,0,36,1,0,3
1,0,0,0,0,1,0,0,0,0,0,36,1,0,3
1,0,0,0,0,1,0,0,0,0,0,36,1,0,3
1,209936,6383,9265,0,1,0,0,0,0,0,36,1,1,3
1,0,0,0,1,0,0,0,0,0,0,36,1,0,3
4,312592,2777,1910,0,1,1,1,0,0,0,36,1,0,3
1,0,0,0,1,0,0,0,0,0,0,36,1,0,3
2,0,0,0,0,1,1,0,0,0,0,36,1,0,3
1,596,0,0,0,0,1,0,0,0,0,36,1,0,3
4,9003,0,0,0,1,1,1,1,0,0,36,1,0,3
0,0,0,0,0,0,0,0,0,0,0,36,1,0,3
6,211764,2268,506,1,0,1,1,1,0,0,36,1,0,3
2,0,0,0,0,1,0,0,0,0,0,36,1,0,3
3,1079,0,14,1,1,0,0,0,0,1,36,1,0,3
5,11163,394,253,1,1,1,1,0,0,1,36,1,0,3
3,22230,0,354,1,1,1,0,0,0,0,36,0,0,0
2,0,0,0,0,1,1,0,0,0,0,36,1,0,3
2,1542,0,0,0,1,1,0,0,0,0,36,1,0,3
4,2462,0,0,0,1,1,1,0,0,0,36,1,0,3
2,1295,0,0,0,1,1,0,0,0,0,36,1,0,3
2,104,0,0,0,1,0,1,0,0,0,36,1,0,3
2,1093,0,0,0,1,0,1,0,0,0,36,1,0,3
4,1642,0,19,1,1,1,0,0,0,1,36,1,0,3
2,0,0,0,0,1,1,0,0,0,0,36,1,0,3
2,0,0,0,0,1,1,0,0,0,0,36,1,0,3
2,69,0,0,0,1,1,0,0,0,0,36,1,0,3
4,2134,0,0,0,1,1,1,1,0,0,36,1,0,3
1,0,0,0,0,1,0,0,0,0,0,36,1,0,3
2,9016,1992,0,0,1,1,0,0,0,0,36,1,0,3
2,85,0,0,0,0,1,1,0,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
1,0,0,0,0,1,0,0,0,0,0,36,1,0,3
6,26083,2573,284,1,1,1,1,1,0,1,36,1,0,3
1,0,229,0,0,0,1,0,0,0,0,36,0,0,3
1,0,13851,0,0,0,1,0,0,0,0,36,0,2,3
9,207879,0,8,1,1,1,1,1,0,0,36,1,0,3
4,7139,0,0,1,0,1,1,0,0,1,36,1,0,3
2,10869,0,0,0,1,1,0,0,0,0,36,1,0,3
4,2396,0,0,1,1,1,0,0,0,1,36,1,0,3
1,0,0,0,0,1,0,0,0,0,0,36,1,0,3
2,0,0,0,0,1,1,0,0,0,0,36,1,0,3
2,638,0,0,0,1,1,0,0,0,0,36,1,0,3
4,0,0,0,0,1,1,1,1,0,0,36,1,0,3
1,0,0,0,0,0,1,0,0,0,0,36,1,0,3
2,197,0,0,0,1,1,0,0,0,0,36,1,0,3
1,0,21,0,0,1,0,0,0,0,0,36,0,0,3
2,0,0,0,0,1,1,0,0,0,0,36,1,0,3
2,2488,0,0,1,1,0,0,0,0,0,36,1,0,3
3,65729,2782,4456,0,1,0,1,1,0,0,36,1,0,3
2,140,0,0,0,1,1,0,0,0,0,35,1,0,3
4,23887,0,137,1,0,0,1,1,0,0,35,1,0,3
3,3674,2566,481,1,1,0,0,0,0,1,35,0,0,3
1,1804,0,0,0,1,0,0,0,0,0,35,1,0,3
3,56,0,0,0,1,0,1,1,0,0,35,1,0,3
1,0,0,0,1,0,0,0,0,0,0,35,1,0,3
7,2033,0,0,1,1,1,1,1,0,1,35,1,0,3
4,37,10,0,1,0,1,0,0,0,1,35,1,0,3
3,0,0,0,0,1,0,1,1,0,0,35,1,0,3
3,56,0,0,0,0,1,1,1,0,0,35,1,0,3
3,73716,933,0,1,1,1,0,0,0,0,35,0,0,3
2,0,0,0,0,1,1,0,0,0,0,35,1,0,3
1,55,0,0,0,1,0,0,0,0,0,35,1,0,3
1,175,0,0,0,0,1,0,0,0,0,35,1,0,3
